acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.995,['Bessie Smith'],0.6409999999999999,187507,0.063,0,2CStrJiuFeHNS84A3kaT8s,2.21e-06,0,0.153,-12.193,1,Black Mountain Blues,10,1923,0.0727,65.673,0.609,1923
0.996,['Bessie Smith'],0.602,208360,0.132,0,3tkC9PMf19ffJlh65EdANg,0.025,0,0.16399999999999998,-11.319,1,You've Been a Good Old Wagon,10,1923,0.0532,77.087,0.35100000000000003,1923
0.816,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.6779999999999999,206000,0.395,0,59UEylF5pnWCXm91Hzk2Q9,0.24,3,0.1,-9.825,1,Mississippi Mud (feat. Bix Beiderbecke),15,1924,0.133,184.446,0.8320000000000001,1924
0.994,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.721,148493,0.238,0,6rEw2OvQHSwaPfYSv9proK,0.162,2,0.135,-12.591,1,In My Merry Oldsmobile,13,1924,0.0419,111.372,0.655,1924
0.981,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.865,178773,0.326,0,3mKyLrlesMkJpHAarbeXCU,0.236,8,0.249,-12.64,1,Sunday,8,1924,0.0492,108.316,0.8540000000000001,1924
0.952,"['Bix Beiderbecke', 'Jean Goldkette and his Orchestra']",0.618,161800,0.568,0,7zdqEebfxYBKKYfLpRDcZb,0.868,7,0.106,-8.876,1,My Pretty Girl,8,1924,0.083,128.99,0.962,1924
0.983,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.7809999999999999,193000,0.303,0,6ElNcnaA5qDK4VlXrLrqvx,0.0821,10,0.0582,-9.205,1,I'm Looking Over a Four-Leaf Clover (feat. Bix Beiderbecke),7,1924,0.0417,110.684,0.923,1924
0.995,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.614,185000,0.504,0,7AO6HiSVKT8WjYGc5Oh9ws,0.243,3,0.569,-10.579,1,I Didn't Know,7,1924,0.0332,101.04,0.825,1924
0.99,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.622,172000,0.527,0,1eesahm8KPMP9hTEv9W3QL,0.879,3,0.263,-10.487,1,Lonely Melody,6,1924,0.0468,96.512,0.741,1924
0.989,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.625,181933,0.275,0,5fihSggqWM5vABDBrKxGhE,0.8240000000000001,0,0.483,-11.668,0,Slow River,6,1924,0.0358,104.05,0.763,1924
0.94,"['Bix Beiderbecke', 'Hoagy Carmichael & His Orchestra']",0.61,169000,0.784,0,0B6ttII7PpRQXgreuJCLv1,0.105,8,0.0835,-8.734,1,Barnacle Bill The Sailor,5,1924,0.266,131.186,0.688,1924
0.818,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.7120000000000001,133200,0.312,0,0JisTodwlw4iokUY4zEfMb,0.0,8,0.171,-11.535,1,Low Gravy,5,1924,0.0552,76.98100000000002,0.542,1924
0.987,"['Hoagy Carmichael & His Orchestra', 'Bix Beiderbecke']",0.488,189000,0.204,0,661CAsOnUSYImyPn8PwtfN,0.0954,10,0.327,-13.313,1,Georgia On My Mind (feat. Bix Beiderbecke),5,1924,0.0447,104.229,0.366,1924
0.995,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke', 'Bing Crosby']",0.588,211987,0.209,0,4qdExp8yEjjREnW6qe59qT,0.853,5,0.119,-13.757,1,There Ain't No Sweet Man That's Worth the Salt of My Tears,4,1924,0.114,169.049,0.6579999999999999,1924
0.946,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.693,169867,0.319,0,5l3GHotrnIYZcaxvDgHbst,0.0121,8,0.4970000000000001,-11.152,0,Changes,4,1924,0.0545,107.014,0.648,1924
0.986,"['Bix Beiderbecke', 'Jean Goldkette and his Orchestra']",0.736,185667,0.28600000000000003,0,3iBSWcxxl5xrw5w5iDYIFq,0.0878,7,0.124,-9.82,1,I'm Proud of a Baby Like You,4,1924,0.0457,104.57,0.924,1924
0.93,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.679,171227,0.287,0,3t9Atfmz1AsCUoltGcOWm6,0.212,10,0.0627,-10.867,0,Idolizing,4,1924,0.0427,111.344,0.7759999999999999,1924
0.889,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke', 'Bing Crosby']",0.422,166333,0.392,0,5vZwWZvoqDYiDqO6u7fIZm,0.515,7,0.327,-11.201,1,(What Are You Waiting For) Mary,4,1924,0.0388,189.586,0.921,1924
0.8590000000000001,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.765,196000,0.378,0,0WpK3FoUfvOcfTtU6X0hbH,0.8370000000000001,7,0.25,-12.191,1,Sugar,3,1924,0.0796,105.349,0.7809999999999999,1924
0.951,"['Hoagy Carmichael & His Orchestra', 'Bix Beiderbecke', 'Bud Freeman']",0.826,175720,0.447,0,1WVXxCQtAvzwerdF1oBiXy,0.24,5,0.0764,-10.71,1,Bessie Couldn't Help It,3,1924,0.0547,95.616,0.871,1924
0.964,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.624,177933,0.404,0,3sTY4w8SiETVl4BJyGTNpd,0.0587,9,0.71,-9.894,1,Hoosier Sweetheart,3,1924,0.0474,112.317,0.909,1924
0.932,"['Bix Beiderbecke', 'Hoagy Carmichael & His Orchestra']",0.657,207000,0.363,0,4Lf3YhfAE55vTfRyj5SUIq,0.0348,8,0.189,-12.306,1,Rockin' Chair,3,1924,0.4,161.306,0.665,1924
0.973,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.6779999999999999,202000,0.458,0,6tWzn21SATD02S0ts7BSPA,0.929,10,0.0675,-11.597,0,San,3,1924,0.0478,111.731,0.905,1924
0.987,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.625,181173,0.34600000000000003,0,7otUCdCHZmbKknO9fVKSNx,0.928,8,0.373,-12.467,1,Clementine (From New Orleans) - Remastered 1989,3,1924,0.0686,177.112,0.961,1924
0.84,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.491,181267,0.33,0,3JCJs6b2Midbvum3qechgd,0.8959999999999999,5,0.269,-11.657,1,Dardanella,2,1924,0.0763,207.459,0.918,1924
0.966,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.664,151693,0.273,0,4SQ6xU6Q9AP6bua8bldBoe,0.861,7,0.371,-13.326,0,Coquette,2,1924,0.0445,105.798,0.8690000000000001,1924
0.988,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.636,176800,0.26,0,5v1mU1giXqokrOnNhCPDkP,0.0502,5,0.114,-12.630999999999998,0,Louisiana,2,1924,0.0449,97.797,0.711,1924
0.992,"['Paul Whiteman & His Concert Orchestra', 'Bix Beiderbecke']",0.536,253800,0.0815,0,01ZZRn5vix6WJfvQqXLtpP,0.0261,10,0.111,-16.192999999999998,1,Washboard Blues,2,1924,0.0494,112.243,0.25,1924
0.99,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.563,168000,0.23,0,3SzSfiYWgjMNdUNi3bCk5B,0.908,8,0.348,-12.341,1,Back In Your Own Backyard,2,1924,0.0328,99.411,0.684,1924
0.983,"['Paul Whiteman & His Orchestra', 'Bing Crosby', 'Bix Beiderbecke']",0.649,184000,0.5870000000000001,0,3pKHJwxKDCnhv6I5Jqhz8s,0.495,10,0.138,-10.376,1,From Monday On (with Bing Crosby & Bix Beiderbecke),2,1924,0.147,110.947,0.659,1924
0.887,"['Bix Beiderbecke And His Orchestra', 'Bix Beiderbecke']",0.508,186000,0.262,0,4SGCTwZyY0uTOJuMMsYKWl,0.0343,7,0.115,-12.632,1,"I'll Be a Friend ""With Pleasure""",2,1924,0.0405,137.012,0.436,1924
0.974,"['Bix Beiderbecke', 'Bix Beiderbecke And His Orchestra']",0.416,173000,0.24,0,4YJ5hX2TZiBMAlwcUyfu8c,0.023,8,0.0789,-14.319,1,I Don't Mind Walking in the Rain (If I'm Walking in the Rain with You),2,1924,0.0656,171.83,0.763,1924
0.969,['Tommy Dorsey'],0.6779999999999999,194320,0.175,0,3XDharvL8vEyxdQwOQKmww,0.00105,3,0.177,-13.021,1,"On the Sunny Side of the Street (From ""Is Everybody Happy?"")",36,1925,0.0301,112.941,0.58,1925
0.992,['Tommy Dorsey'],0.513,217253,0.108,0,3p0VwUCFW31rwgugbnAGhW,0.932,9,0.112,-16.835,1,I'm Gettin' Sentimental Over You,30,1925,0.0315,103.752,0.149,1925
0.991,"['Tommy Dorsey', 'Jack Leonard', 'Bunny Berigan']",0.531,197787,0.17,0,47c6hVC9hL8KoAclJCVOXC,0.174,5,0.126,-14.5,1,Marie,29,1925,0.0771,165.165,0.805,1925
0.98,['Tommy Dorsey'],0.455,275773,0.0804,0,2AATCpoin3pSsUwjLKNCYe,0.000317,8,0.136,-15.696,1,Manhattan Serenade,29,1925,0.04,77.926,0.406,1925
0.981,['Ethel Waters'],0.68,181293,0.241,0,3Fc83pvJzQ5VcRFSGlvMCO,0.0,2,0.165,-9.866,1,Heat Wave,24,1925,0.0634,84.91,0.647,1925
0.939,['Tommy Dorsey'],0.377,175920,0.4970000000000001,0,6C0bdY5MgM2WYu6yuxtzC5,0.946,0,0.322,-9.292,0,Opus #1,23,1925,0.0332,169.203,0.657,1925
0.935,['Tommy Dorsey'],0.41,186960,0.23,0,4ou73CMygT62S9gubMZxIe,0.888,5,0.4270000000000001,-12.827,1,Song of India,22,1925,0.0602,174.06599999999997,0.634,1925
0.852,['Tommy Dorsey'],0.6890000000000001,189787,0.222,0,5YYbVEtvB0PHxYVXrJTDpM,0.924,5,0.104,-15.98,1,Boogie Woogie,21,1925,0.127,145.205,0.917,1925
0.982,['Louis Armstrong & His Hot Five'],0.6659999999999999,150160,0.336,0,2nOYxyusxAfqjZCUSxfNZ4,0.733,8,0.0789,-10.138,1,Muskrat Ramble,20,1925,0.222,183.833,0.85,1925
0.988,['Tommy Dorsey'],0.473,185747,0.0887,0,3fHgV9OfktqOegAvEP6zlv,0.0,0,0.118,-13.93,1,Star Dust,19,1925,0.0418,78.675,0.28800000000000003,1925
0.915,['Louis Armstrong & His Hot Five'],0.7829999999999999,146267,0.3,0,7dXVSMwfH5X9y2ou0WtrzK,0.478,7,0.0288,-10.066,1,"Come Back, Sweet Papa",17,1925,0.13,99.102,0.925,1925
0.993,['Patrick Hunt'],0.906,119096,0.103,0,20Kjljtn4LFdxyQOJPLqBR,0.95,1,0.106,-21.967,0,Sweet Georgia Brown,16,1925,0.045,107.829,0.4270000000000001,1925
0.984,['Jelly Roll Morton'],0.5720000000000001,200840,0.449,0,4HkUx8zJPUEh9sSYjO0ki6,0.0774,10,0.363,-7.5310000000000015,1,Doctor Jazz,16,1925,0.038,125.729,0.652,1925
0.954,['Ethel Waters'],0.35,185840,0.213,0,6O89uMM5FDGGRJ6aYLG51B,0.0,0,0.254,-12.808,1,Stormy Weather (Keeps Rainin' All The Time) - 78rpm Version,14,1925,0.0399,85.369,0.43,1925
0.989,['James Piano Bar'],0.856,126592,0.13699999999999998,0,0ZHK59K7BHrl6COwYXnnxJ,0.948,2,0.109,-19.431,1,Sweet Georgia Brown,12,1925,0.0423,103.779,0.415,1925
0.993,['Louis Armstrong & His Hot Five'],0.583,170533,0.28800000000000003,0,2iHtgZVqtU2lGy0WBhwHnU,0.109,5,0.206,-9.204,1,Droppin' Shucks,11,1925,0.123,177.64700000000005,0.768,1925
0.968,['The Dorsey Brothers'],0.731,180960,0.341,0,0aUTZjgkNG4jJ0wzqtXh2G,0.138,3,0.212,-9.87,1,My Melancholy Baby,11,1925,0.146,101.408,0.852,1925
0.945,"['Tommy Dorsey', 'Sy Oliver', 'Jo Stafford']",0.804,209987,0.217,0,7r9c3mqLjqfVe791cERNOI,0.0687,0,0.0849,-12.118,1,"Yes, Indeed!",11,1925,0.0602,131.11700000000002,0.498,1925
0.8490000000000001,['Tommy Dorsey'],0.6940000000000001,190120,0.363,0,06EAFIZpwSKY659b6KPtAR,0.552,10,0.103,-11.692,1,Hawaiian War Chant,10,1925,0.103,101.726,0.809,1925
0.983,['Louis Armstrong & His Hot Five'],0.6709999999999999,171800,0.324,0,5CLkYMVMOfqW3VWcjKKr1n,8.340000000000001e-05,8,0.14300000000000002,-10.637,1,Heebie Jeebies,9,1925,0.106,164.628,0.57,1925
0.992,['Louis Armstrong & His Hot Five'],0.631,181933,0.34700000000000003,0,6xXlavKbZL6HqPfNWswZvp,0.0136,5,0.0889,-11.102,0,Don't Forget To Mess Around,9,1925,0.0601,101.803,0.784,1925
0.962,['Ethel Waters'],0.568,209000,0.112,0,6kKeXUi0zunKxWrB2uUyWb,0.0,1,0.327,-13.026,1,Harlem On My Mind,9,1925,0.0747,95.221,0.489,1925
0.897,['Louis Armstrong & His Hot Five'],0.73,151600,0.213,0,3mWcoPBHsrmcs1lj6uBfvz,0.0,8,0.152,-14.635,1,Georgia Grind,8,1925,0.0554,140.34,0.706,1925
0.988,['The Big Aces'],0.5379999999999999,192893,0.333,0,7iGSIYRmzu18rIMe8HrFkq,0.158,0,0.139,-10.38,0,Cherry,8,1925,0.0764,174.542,0.603,1925
0.985,['Louis Armstrong & His Hot Five'],0.625,194627,0.223,0,6bTkrQHnJUXAQtIITRhTg5,0.0255,8,0.111,-11.825,1,You're Next,7,1925,0.0577,125.495,0.495,1925
0.985,['Louis Armstrong & His Hot Five'],0.6920000000000001,142893,0.467,0,7y7gNlCv5WhDdBFXV1vGp2,0.0965,0,0.091,-7.237,0,My Heart,7,1925,0.0897,97.858,0.8270000000000001,1925
0.996,['Louis Armstrong & His Hot Five'],0.618,168400,0.141,0,61wCa6mI8xxcZH2GGnWPBc,0.91,11,0.115,-17.2,1,Gut Bucket Blues,6,1925,0.113,138.691,0.759,1925
0.994,['Louis Armstrong & His Hot Five'],0.595,182773,0.257,0,7od83Q1ZlsQtpsvNT5nGWH,0.335,2,0.411,-9.774,1,The King of the Zulus,6,1925,0.215,166.855,0.565,1925
0.995,['Louis Armstrong & His Hot Five'],0.7509999999999999,156000,0.282,0,1qlX1t0ws9AyIksvKCzh83,0.000778,5,0.106,-9.918,1,Yes! I'm in the Barrel,6,1925,0.0697,154.265,0.77,1925
0.991,['Tommy Dorsey'],0.345,192027,0.127,0,6q9IP7wbfpocUiOEGvQqCZ,0.000133,0,0.72,-17.475,1,I'll Never Smile Again,6,1925,0.0372,71.003,0.209,1925
0.821,['Fats Waller'],0.515,237773,0.222,0,3BFRqZFLSrqtQr6cjHbAxU,0.00193,0,0.19,-16.918,0,Ain't Misbehavin',47,1926,0.0575,98.358,0.35,1926
0.725,['Fats Waller'],0.6509999999999999,183560,0.0867,0,0eInL1bLAFdHJDL04R0OCP,6.54e-05,5,0.16899999999999998,-18.882,1,Two Sleepy People,44,1926,0.048,87.221,0.54,1926
0.728,['Fats Waller'],0.715,184053,0.0885,0,0fkfPggXhmXEkzCq0170MQ,2.55e-06,0,0.125,-20.028,1,Your Feet's Too Big,26,1926,0.191,117.142,0.629,1926
0.912,['Fats Waller'],0.731,158427,0.179,0,0EYRLGRgsgnKetAVziaaLT,0.0075200000000000015,5,0.111,-17.177,1,Honeysuckle Rose,26,1926,0.0634,154.709,0.789,1926
0.917,['Fats Waller'],0.778,209133,0.101,0,5YZpAH2jWtOOvbe1jv936Q,0.00199,0,0.147,-20.193,1,I'm Gonna Sit Right Down and Write Myself a Letter,25,1926,0.0548,115.347,0.67,1926
0.753,['Fats Waller'],0.7509999999999999,185693,0.274,0,4NgQxw0duwOJhmovUZu8zJ,0.5429999999999999,5,0.0863,-13.229,1,Functionizin',24,1926,0.0863,173.782,0.804,1926
0.931,['Louis Armstrong & His Hot Five'],0.74,183960,0.319,0,43QRJNdGe4GaO0ucHHQnmS,0.8690000000000001,8,0.0507,-8.707,1,Struttin' with Some Barbecue - 78 rpm Version,22,1926,0.119,95.699,0.89,1926
0.97,['Louis Armstrong & His Hot Seven'],0.639,188907,0.211,0,5trUr8XzpbSzQo07ZnQnor,0.675,0,0.43,-9.139,0,Wild Man Blues,22,1926,0.0558,95.574,0.644,1926
0.731,['Marbella Corella'],0.7509999999999999,272744,0.231,0,1jOtq4PEiGgfGNRp3fqc7C,2.59e-06,9,0.115,-10.745,0,Nostalgias,22,1926,0.0411,89.91,0.369,1926
0.971,['Louis Armstrong & His Hot Seven'],0.602,175293,0.35100000000000003,0,6v27P8xpwlYSaaV56levKN,0.345,5,0.142,-7.769,1,Potato Head Blues,20,1926,0.16699999999999998,181.591,0.917,1926
0.987,"['Jelly Roll Morton', 'Johnny Dodds']",0.6459999999999999,199645,0.326,0,6cZfUYHBa8LJ6GcnWUQ7B6,0.7979999999999999,10,0.122,-15.245,1,Wolverine Blues - 1990 Remastered - Take 1,19,1926,0.0395,113.918,0.804,1926
0.926,['Fats Waller'],0.615,187600,0.0754,0,4FEHNITJSMx4lMq7YU0ZH1,0.0796,2,0.109,-21.62,1,Squeeze Me,17,1926,0.0389,91.528,0.516,1926
0.991,['James Piano Bar'],0.383,155000,0.14400000000000002,0,2rNvIBYYYSrbJBZIideHNz,0.959,11,0.11,-17.476,1,Someone To Watch Over Me,16,1926,0.0487,69.562,0.15,1926
0.987,['George Olsen'],0.737,189427,0.287,0,4BforxQIGJnNduf8sjkLGw,0.282,10,0.0808,-11.605,1,Sunny,16,1926-07-01,0.0326,108.152,0.83,1926
0.828,['Fats Waller'],0.78,186200,0.425,0,2P1X7MLycJr7BFRuByn53z,0.359,5,0.215,-12.282,0,Dinah,16,1926,0.059,112.156,0.873,1926
0.722,['Fats Waller'],0.85,165573,0.113,0,2nMIbw9NAjPGzkZa7c8Bre,1.82e-06,0,0.146,-18.821,1,All That Meat And No Potatoes,15,1926,0.0642,141.78799999999995,0.6859999999999999,1926
0.912,['Fats Waller'],0.645,190400,0.285,0,00WwIdBVbLYRNbDpA4n9I5,0.000108,0,0.104,-14.223,0,Ain't Nothin' To It,15,1926,0.121,129.422,0.64,1926
0.885,['Fats Waller'],0.715,194880,0.29600000000000004,0,0Eb41TbSJMswzv1ZBlkwOt,0.0159,0,0.0552,-15.082,1,"Patty Cake, Patty Cake",15,1926,0.0715,102.969,0.782,1926
0.982,['George Olsen'],0.889,198520,0.266,0,4AEoPGkwHI5f7SC875nUrG,0.534,3,0.0885,-13.342,1,Horses - Take 2,15,1926-07-01,0.0674,105.866,0.871,1926
0.984,['Louis Armstrong & His Hot Five'],0.6709999999999999,171760,0.341,0,5hUP7BDeuNEXHYRIRp74gv,2.68e-05,8,0.14300000000000002,-9.597,1,Heebie Jeebies,15,1926,0.0894,164.49,0.626,1926
0.83,['Fats Waller'],0.7040000000000001,166707,0.233,0,0dg9GI2GbHjjswsDPrizOB,0.0367,0,0.0771,-15.376,1,How Can You Face Me?,13,1926,0.0646,144.045,0.7120000000000001,1926
0.89,['Fats Waller'],0.802,136413,0.348,0,5GXHilIWPNgswL89WQGeyI,0.642,3,0.309,-15.925999999999998,1,I'm Crazy 'Bout My Baby,13,1926,0.105,118.104,0.8370000000000001,1926
0.897,['Fats Waller'],0.6990000000000001,167800,0.412,0,4mo3AVxhJPwV4yQMIAhMou,9.64e-05,10,0.128,-16.051,1,The Joint Is Jumpin',13,1926,0.327,108.865,0.655,1926
0.991,['Fats Waller'],0.562,180320,0.179,0,7bqaKsfrVZtHOoaV78i7N9,0.7929999999999999,0,0.101,-16.708,1,"Ain't Misbehavin' - (from the musical comedy ""Connie's Hot Chocolates"")",13,1926,0.049,166.007,0.542,1926
0.8909999999999999,['Fats Waller'],0.6509999999999999,176040,0.0453,0,5nvRa7XTODdrFqGsuTcAjI,0.0,5,0.145,-23.104,0,I Can't Give You Anything but Love,13,1926,0.0757,95.157,0.4270000000000001,1926
0.8959999999999999,['Fats Waller'],0.746,189520,0.156,0,67lHQA6eJXtHPwha1PXvJl,0.000521,0,0.7090000000000001,-16.504,1,Sugar Rose,12,1926,0.0471,127.875,0.536,1926
0.645,['Fats Waller'],0.821,173920,0.297,0,7qd7lA9LjnUJsawEql0m0J,0.154,0,0.261,-15.573,1,It's A Sin To Tell A Lie,12,1926,0.0723,113.539,0.792,1926
0.959,"['Louis Armstrong & His Hot Seven', 'Carroll Dickerson Orchestra']",0.597,197867,0.315,0,6nIWphwUlDuSZYUd9vIZv1,0.636,10,0.0883,-9.583,1,Chicago Breakdown,12,1926,0.0991,174.815,0.8220000000000001,1926
0.868,['Fats Waller'],0.655,195173,0.193,0,1u8R1k0NGh3RGCpDrUERBn,0.00676,2,0.249,-16.625,1,The Panic Is On,11,1926,0.051,163.276,0.6759999999999999,1926
0.99,['Fats Waller'],0.565,176653,0.163,0,4JzoonYwqVoNs4HbZQJFfH,0.735,3,0.185,-20.056,1,Viper's Drag,11,1926,0.0597,114.554,0.226,1926
0.99,['Bix Beiderbecke'],0.7090000000000001,180027,0.208,0,1YLxMRyib15FfONoTod5TV,0.7959999999999999,0,0.0831,-12.245,0,Singin' The Blues,39,1927,0.0828,132.245,0.8190000000000001,1927
0.991,['Bix Beiderbecke'],0.779,192773,0.452,0,5H4bQ14RjOVM4eKtaIpn3B,0.818,5,0.0828,-10.351,1,Clarinet Marmalade,33,1927,0.0504,125.229,0.964,1927
0.986,['Ella Fitzgerald'],0.6609999999999999,191427,0.108,0,56EWLK7IzCDywaEyXt5rtX,0.696,10,0.17800000000000002,-20.662,1,All My Life - Live,29,1927,0.0419,106.539,0.6779999999999999,1927
0.986,['Bix Beiderbecke'],0.688,189600,0.308,0,2uax3uO82di90ZsSx8DnNi,0.898,10,0.133,-11.084,1,I'm Coming Virginia,25,1927,0.0402,131.81,0.4970000000000001,1927
0.996,['Bix Beiderbecke'],0.392,163733,0.29,0,5Bk13n28rlG7GYCKDshsQM,0.958,0,0.112,-19.273,1,In a Mist,23,1927,0.0348,175.04,0.485,1927
0.976,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.742,187093,0.482,0,2hwE9NtJfgcT5cbLbPj8IB,0.8590000000000001,8,0.276,-9.987,1,Riverboat Shuffle (feat. Bix Beiderbecke),20,1927,0.0351,106.418,0.935,1927
0.969,"['Jimmie Rodgers', ""Bob Sawyer's Jazz Band""]",0.487,182107,0.476,0,2oIt5PGBjFxFpqIQqUDQAb,0.0,7,0.398,-5.369,1,California Blues,17,1927,0.031,114.757,0.6809999999999999,1927
0.994,"['Broadway Bell Hops', 'Bix Beiderbecke', 'Frank Trumbauer']",0.711,181827,0.244,0,6ZqS7G9uJrBUDyVxsPiNeJ,0.0462,10,0.124,-14.124,1,There Ain't No Land Like Dixieland to Me (feat. Bix Beiderbecke & Frank Trumbauer),17,1927,0.106,206.167,0.878,1927
0.979,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.6829999999999999,169640,0.31,0,2pncudlraeKtvdug3V2qzW,0.818,7,0.114,-12.265,1,Way Down Yonder In New Orleans (feat. Bix Beiderbecke),17,1927,0.0494,144.638,0.562,1927
0.938,['Patrick Hunt'],0.8420000000000001,125149,0.232,0,0aW8REcXlVXC1886CEWcoG,0.898,0,0.101,-18.243,1,Among My Souvenirs,16,1927,0.086,120.03,0.557,1927
0.978,['Tito Schipa'],0.407,209493,0.141,0,0CXU6XXlYfYgpsihWBvMLM,0.0,1,0.161,-16.414,1,Era De Maggio,14,1927,0.0696,64.86,0.326,1927
0.994,"['Frank Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.743,179427,0.331,0,4dYnW1fyCz6cNAKg719CIA,0.409,3,0.0868,-11.496,1,Trumbology (feat. Bix Beiderbecke & Eddie Lang),13,1927,0.0879,93.835,0.7440000000000001,1927
0.989,"['Frankie Trumbauer', 'Bix Beiderbecke', 'Eddie Lang']",0.607,182333,0.366,0,42vy3n2n4BOA3VYhdTf6sF,0.894,0,0.151,-13.925999999999998,1,For No Reason at All In C,12,1927,0.041,149.115,0.89,1927
0.989,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.615,185040,0.479,0,4w5YWozyxt9kW0WCeRtwag,0.909,8,0.156,-11.283,1,Ostrich Walk (feat. Bix Beiderbecke),12,1927,0.0373,98.913,0.96,1927
0.993,['Bix Beiderbecke'],0.672,173067,0.217,0,0z8SUv5AHWDkyA3QlkP0eV,0.926,0,0.0943,-15.418,1,Wringin' And Twistin',11,1927,0.0455,128.308,0.736,1927
0.991,['Bix Beiderbecke'],0.635,180667,0.309,0,0HRlneFlkcSDkavcU5j5QC,0.917,8,0.161,-14.531,1,Three Blind Mice (Rhythmic Theme In Advanced Harmony),11,1927,0.0588,204.297,0.892,1927
0.993,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.67,196133,0.279,0,1EnfQq9BDo95XSFHqxssj4,0.0284,5,0.174,-11.723,0,Blue River (feat. Bix Beiderbecke),11,1927,0.0641,77.178,0.675,1927
0.99,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.526,180533,0.267,0,0LNGtRsSs96C3FgbKVewKO,0.125,3,0.376,-13.792,1,There's A Cradle In Caroline! (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.0523,129.70600000000002,0.654,1927
0.986,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.743,180467,0.228,0,1B9TWWO1yVTRm1oHT8amui,0.7829999999999999,0,0.262,-12.099,1,Krazy Kat (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.0457,141.384,0.693,1927
0.991,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.6629999999999999,181373,0.256,0,3ph2e4N2lfGu48vDq3tD3n,0.5329999999999999,0,0.0739,-11.970999999999998,1,Humpty Dumpty (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.0497,127.006,0.424,1927
0.986,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.617,179267,0.301,0,6DwW0InhPzhWlsd1EbGAmI,0.862,5,0.0858,-12.571,1,(The) Baltimore (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.103,166.34900000000005,0.713,1927
0.995,"['Broadway Bell Hops', 'Bix Beiderbecke', 'Frank Trumbauer']",0.815,174360,0.201,0,1E0BPa3Vd2bBzlnZafsU2l,0.0177,10,0.102,-14.327,1,There's a Cradle In Caroline! (feat. Bix Beiderbecke & Frank Trumbauer),9,1927,0.0442,109.116,0.8220000000000001,1927
0.978,"['Benny Meroff & His Orchestra', 'Bix Beiderbecke']",0.741,169360,0.404,0,4YfiY5AqaGSkjWEGF7e8CM,0.105,8,0.104,-12.187,1,I'm Wonderin' Who,9,1927,0.0765,90.566,0.7709999999999999,1927
0.989,"['Benny Meroff & His Orchestra', 'Bix Beiderbecke']",0.758,171307,0.378,0,7tDvzckZoxVLy6QkGQup9f,0.0434,8,0.112,-11.099,1,Just An Hour Of Love,9,1927,0.0409,104.5,0.845,1927
0.996,"['Bix Beiderbecke', 'The Wolverines']",0.767,166970,0.386,0,4yJV4dmoxEz44B3f2vAJb1,0.904,5,0.233,-9.37,1,Big Boy,8,1927-06-26,0.0488,110.631,0.8640000000000001,1927
0.991,['Dock Boggs'],0.598,178207,0.253,0,6CGZj5w1yXFGrbZkVXkHpO,1.53e-05,1,0.0889,-14.974,1,Sugar Baby - 2020 Remaster,7,1927,0.0344,126.79,0.731,1927
0.996,"['Bix Beiderbecke', 'The Wolverines']",0.715,173684,0.309,0,6GLVaOsGOqENV9PCVcD6ec,0.915,9,0.129,-9.632,0,Tia Juana,7,1927-06-26,0.0501,93.502,0.851,1927
